"country","name","gppd_idnr","capacity_mw","latitude","longitude","primary_fuel","commissioning_year","owner","year_of_capacity_data"
"USA","Sonoma Central Landfill Phase II","USA0055753","3.2",38.3017,-122.7489,"Waste","1996.0000000000002","County of Sonoma Dept of Trnsp",2019
"USA","Sonoma Central Landfill Phase III","USA0055880","1.6",38.3017,-122.7489,"Waste","2004.0","County of Sonoma Dept of Trnsp",2019
"USA","Sonoma County Fuel Cell","USA0057793","1.4",38.4667,-122.7234,"Gas","2010.9999999999998","The County of Sonoma",2019
"USA","Sonora 1","USA0058578","1.5",37.8898,-120.5287,"Solar","2014.0","Greenbacker Renewable Energy Corporation",2019
"USA","Sophie Solar","USA0058745","4.5",35.305,-81.6969,"Solar","2016.0","Sophie Solar LLC",2019
"USA","Soul City Solar","USA0059606","3.5",36.25,-78.25,"Solar","2015.0","Cypress Creek Renewables",2019
"USA","South","USA0000280","6.7",40.3954,-121.8792,"Hydro","1980.0","Pacific Gas & Electric Co.",2019
"USA","South Atlantic Services Solar Farm I","USA0060798","1.6",34.2902,-77.9757,"Solar","2014.0","South Atlantic Services Inc",2019
"USA","South Belridge Cogeneration Facility","USA0050752","94.19999999999999",35.4386,-119.7075,"Gas","1986.3333333333333","AERA Energy LLC",2019
"USA","South Cairo","USA0002485","21.6",42.2913,-73.9865,"Oil","1969.9999999999998","Central Hudson Gas & Elec Corp",2019
"USA","South Canal Hydro-1","USA0058783","4.0",38.4833,-107.755,"Hydro","2013.0","Delta-Montrose Electric Association",2019
"USA","South Canal Hydro-3","USA0058784","3.5",38.4703,-107.7714,"Hydro","2013.0","Delta-Montrose Electric Association",2019
"USA","South Chestnut LLC","USA0056796","50.4",39.7513,-79.7271,"Wind","2012.0000000000002","Avangrid Renewables LLC",2019
"USA","South Colton","USA0002611","21.0",44.5133,-74.8831,"Hydro","1954.0","Erie Boulevard Hydropower LP",2019
"USA","South Consolidated","USA0000100","1.4",33.4665,-111.7811,"Hydro","1980.9999999999998","Salt River Project",2019
"USA","South Dakota Wind Energy Cente","USA0056092","40.5",44.5492,-99.5,"Wind","2003.0","FPL Energy South Dakota Wind LLC",2019
"USA","South Dry Creek Hydro","USA0010138","2.0",45.2063,-109.1652,"Hydro","1985.0","Hydrodynamics Inc",2019
"USA","South Edwards","USA0002604","4.0",44.2678,-75.1961,"Hydro","1934.75","Erie Boulevard Hydropower LP",2019
"USA","South Energy Center","USA0056518","11.5",29.6383,-82.34,"Gas","2014.1478260869567","Gainesville Regional Utilities",2019
"USA","South Fork","USA0056265","2.0",55.5633,-132.8911,"Hydro","2006.0","Alaska Power and Telephone Co",2019
"USA","South Fork Tolt","USA0000622","16.8",47.6992,-121.7833,"Hydro","1995.0","City of Seattle - (WA)",2019
"USA","South Fork Wind Farm","USA0058691","13.0",43.5873,-95.3751,"Wind","2017.0","South Fork Wind  LLC",2019
"USA","South Forks Hydro","USA0010296","8.0",42.4937,-114.3102,"Hydro","1985.0","South Forks Joint Venture",2019
"USA","South Generation","USA0007982","6.6000000000000005",44.5331,-95.1122,"Oil","2003.0","Redwood Falls Public Util Comm",2019
"USA","South Georgia Medical Center","USA0054848","5.5",30.8625,-83.2894,"Oil","2010.7454545454543","Lowndes County Hospital Authority",2019
"USA","South Glens Falls Hydroelectric","USA0054772","13.8",43.3044,-73.6399,"Hydro","1994.0","Boralex Hydro Operations Inc",2019
"USA","South Hampton","USA0002519","11.5",40.9,-72.382,"Oil","1963.0","National Grid Generation LLC",2019
"USA","South Harper","USA0056151","351.0",38.6803,-94.4824,"Gas","2005.0","Evergy Missouri West",2019
"USA","South Holston","USA0003416","38.5",36.5232,-82.0902,"Hydro","1951.0","Tennessee Valley Authority",2019
"USA","South Hurlburt Wind LLC","USA0057549","290.0",45.7063,-120.08,"Wind","2012.0","Caithness Shepherds Flat LLC",2019
"USA","South Louisburg Solar","USA0059825","5.0",36.057,-78.308,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","South Meadow","USA0000563","167.2",41.7495,-72.6524,"Oil","1970.0000000000002","NAES Corp",2019
"USA","South Milford Solar Plant","USA0059620","2.9",38.3111,-113.0536,"Solar","2015.0","REUT Origination  LLC",2019
"USA","South Mills Solar  LLC","USA0061290","3.0",45.7301,-107.6326,"Solar","2017.0","Enerparc Inc.",2019
"USA","South Oak Creek","USA0004041","1240.0",42.8457,-87.8294,"Coal","1963.592258064516","Wisconsin Electric Power Co",2019
"USA","South Oaks Hospital","USA0050136","1.0",40.6853,-73.4258,"Gas","2008.0","South Oak Hospital",2019
"USA","South Plains II","USA0060087","300.0",34.197,-101.3815,"Wind","2016.0","Novatus Energy",2019
"USA","South Plains Wind Phase I","USA0059384","200.0",34.0806,-101.3236,"Wind","2015.0","First Wind O&M  LLC",2019
"USA","South Plant","USA0007758","12.0",42.7317,-92.4711,"Oil","2000.0","Waverly Municipal Elec Utility",2019
"USA","South Point Energy Center","USA0055177","708.0",34.8678,-114.5317,"Gas","2001.0","South Point Energy Center LLC",2019
"USA","South Robeson Farm","USA0058273","5.0",34.5611,-79.281,"Solar","2012.0","Greenbacker Renewable Energy Corporation",2019
"USA","South Sioux City Solar","USA0060823","2.3",42.4585,-96.4397,"Solar","2017.0","Tesla Inc.",2019
"USA","South Solar","USA0061949","2.0",33.9954,-79.6061,"Solar","2019.0","South Solar  LLC",2019
"USA","South Strawberry","USA0007926","3.6",42.7114,-91.5469,"Oil","2002.0","City of Strawberry Point",2019
"USA","South Texas Project","USA0006251","2708.6",28.795,-96.0481,"Nuclear","1988.5","STP Nuclear Operating Co",2019
"USA","South Trent Wind Farm","USA0056649","101.2",32.4081,-100.1286,"Wind","2009.0000000000002","NRG Energy Inc",2019
"USA","South Valley Solar Energy Center","USA0060195","10.0",34.9861,-106.7361,"Solar","2016.0","PNM Resources",2019
"USA","South Winston Farm  LLC","USA0060409","5.2",36.0288,-80.302,"Solar","2016.0","Cypress Creek Renewables",2019
"USA","Southampton Power Station","USA0010774","71.1",36.6525,-76.9953,"Waste","1992.0","Virginia Electric & Power Co",2019
"USA","Southampton Solar  LLC","USA0061422","100.0",36.614,-77.166,"Solar","2017.0","Dominion Renewable Energy",2019
"USA","Southampton Solar PV","USA0062066","2.0",42.2,-72.71,"Solar","2019.0","NSTAR Electric Company",2019
"USA","Southbridge Landfill Gas-to-Energy","USA0059011","1.6",42.1044,-72.0325,"Waste","2011.0000000000002","Southbridge Recycling and Disposal Park",2019
"USA","Southbridge PV","USA0058423","3.0",42.0474,-71.9929,"Solar","2014.0","Terraform Arcadia",2019
"USA","Southbridge Solar","USA0060278","1.9",42.0909,-72.0117,"Solar","2016.0","Sustainable Power Group  LLC",2019
"USA","Southcentral Power Project","USA0057036","203.89999999999998",61.1674,-149.9053,"Gas","2013.0","Chugach Electric Assn Inc",2019
"USA","Southeast Berrien Generating Facility","USA0059574","4.8",41.8086,-86.3239,"Waste","2008.9999999999998","North American Natural Res",2019
"USA","Southeast Chicago Energy Project","USA0055281","407.19999999999993",41.7181,-87.5449,"Gas","2002.0000000000007","Exelon Power",2019
"USA","Southeast Kern River Cogen","USA0050751","30.799999999999997",35.4206,-118.9644,"Gas","1989.0","Chevron USA Inc",2019
"USA","Southerland Farm Solar","USA0060553","5.0",36.2656,-78.3678,"Solar","2016.0","Southerland Farm Solar  LLC",2019
"USA","Southern Current One  LLC","USA0061748","10.2",32.9473,-81.2159,"Solar","2018.0","Southern Current One  LLC",2019
"USA","Southern Sky Renew Energy Berkley LLC","USA0060615","3.0",41.8378,-71.0913,"Solar","2014.0","Soltage LLC",2019
"USA","Southold","USA0002520","14.0",41.1059,-72.3761,"Oil","1964.0","National Grid Generation LLC",2019
"USA","Southwark","USA0003170","74.4",39.9144,-75.135,"Oil","1967.2500000000002","Exelon Power",2019
"USA","Southwestern Bell Telephone","USA0054858","17.200000000000003",38.6276,-90.1934,"Oil","2003.0697674418598","Southwestern Bell Telephone Co",2019
"USA","Southwick Solar PV","USA0062082","5.0",42.05,-72.75,"Solar","2019.0","NSTAR Electric Company",2019
"USA","Space Coast Next Gen Solar Energy","USA0056930","10.0",28.4586,-80.6811,"Solar","2010.0","Florida Power & Light Co",2019
"USA","Spanish Fork","USA0003691","3.6",40.08,-111.6048,"Hydro","1980.4444444444443","Strawberry Water Users Assn",2019
"USA","Spanish Fork Wind Park 2 LLC","USA0056751","18.9",40.0714,-111.5822,"Wind","2008.0","NRG Energy Gas & Wind Holdings Inc",2019
"USA","Spartan","USA0060755","8.3",40.0478,-74.6165,"Solar","2017.0","Altus Power America Management  LLC",2019
"USA","Spartan Hills LLC","USA0055569","1.9",44.2358,-96.2383,"Wind","2001.0","CHI Operations Inc",2019
"USA","Spartan PV 1  LLC","USA0060945","10.5",42.7151,-84.4824,"Solar","2018.0","Spartan PV 1  LLC",2019
"USA","Spaulding 1","USA0000281","7.0",39.3246,-120.6448,"Hydro","1928.0","Pacific Gas & Electric Co.",2019
"USA","Spaulding 2","USA0000282","3.7",39.3246,-120.6454,"Hydro","1928.0","Pacific Gas & Electric Co.",2019
"USA","Spaulding 3","USA0000283","6.6",39.3377,-120.6355,"Hydro","1929.0","Pacific Gas & Electric Co.",2019
"USA","Spearfish Hydro","USA0058438","4.0",44.4783,-103.8547,"Hydro","1912.0","City of Spearfish",2019
"USA","Spearville","USA0056351","148.5",37.8641,-99.7528,"Wind","2007.6161616161617","Evergy Metro",2019
"USA","Spearville 3 LLC","USA0057975","108.0",37.8511,-99.8381,"Wind","2012.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Spectrum Solar PV Power Project","USA0058490","30.2",36.23,-114.87,"Solar","2013.0","Southern Power Co",2019
"USA","Spencer","USA0004266","126.5",33.1975,-97.1061,"Gas","1969.618972332016","City of Garland - (TX)",2019
"USA","Spencer Farm  LLC","USA0061220","5.0",35.7129,-80.4079,"Solar","2017.0","Spencer Farm  LLC",2019
"USA","Spencer Gas Turbine","USA0001186","23.8",43.1446,-95.1443,"Oil","1970.0","City of Spencer - (IA)",2019
"USA","Spica Community Solar","USA0060943","2.0",44.9361,-94.8541,"Solar","2017.0","Spica Community Solar",2019
"USA","Spicer Meadow Project","USA0054554","5.9",38.3914,-120.0008,"Hydro","1989.0","Northern California Power Agny",2019
"USA","Spicewood Solar Farm LLC","USA0059109","5.0",35.3025,-79.7017,"Solar","2014.0","Spicewood Solar Farm LLC",2019
"USA","Spier Falls","USA0002612","56.0",43.2339,-73.7556,"Hydro","1929.0357142857142","Erie Boulevard Hydropower LP",2019
"USA","Spillway","USA0003321","2.0",33.4538,-80.164,"Hydro","1950.0","South Carolina Public Service Authority",2019
"USA","Spinning Spur Wind II","USA0058774","161.0",35.2769,-102.6828,"Wind","2014.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Spinning Spur Wind III","USA0058775","194.0",35.295,-102.7211,"Wind","2015.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Spinning Spur Wind LLC","USA0057973","161.0",35.2375,-102.2031,"Wind","2012.0","EDF Renewable Asset Holdings  Inc.",2019
"USA","Spion Kop Wind Farm","USA0058218","40.0",47.3333,-110.6392,"Wind","2013.0","NorthWestern Energy",2019
"USA","Spirit Mound","USA0006092","135.0",42.8977,-96.9905,"Oil","1978.0","Basin Electric Power Coop",2019
"USA","Spirit Mountain","USA0007541","4.5",44.5127,-109.1299,"Hydro","1994.0","U S Bureau of Reclamation",2019
"USA","Spokane Waste to Energy","USA0050886","26.0",47.6263,-117.5042,"Waste","1991.0","City of Spokane",2019
"USA","Sprague Hydro","USA0010737","1.2",42.5014,-120.9894,"Hydro","1988.9999999999998","Sprague Hydro LLC",2019
"USA","Spreckels Sugar Company","USA0057916","8.9",32.9111,-115.5681,"Gas","1948.0","Spreckels Sugar Company",2019
"USA","Spring Canyon","USA0056320","60.0",40.983,-102.9647,"Wind","2006.0","Invenergy Services LLC",2019
"USA","Spring Canyon Expansion Wind Energy Ctr","USA0058769","62.6",40.9642,-103.0772,"Wind","2014.4568690095846","NRG Yield LLC",2019
"USA","Spring Creek","USA0000450","180.0",40.6281,-122.4675,"Hydro","1964.0","U S Bureau of Reclamation",2019
"USA","Spring Creek Energy Center","USA0055651","338.0",35.7422,-97.655,"Gas","2001.0","Evergy Kansas Central  Inc",2019
"USA","Spring Gap","USA0000284","6.0",38.1865,-120.1117,"Hydro","1921.0","Pacific Gas & Electric Co.",2019
"USA","Spring Hill Road","USA0059839","1.9",42.419,-72.1807,"Solar","2016.0","Sustainable Power Group  LLC",2019
"USA","Spring House","USA0059056","3.8",40.1839,-75.2342,"Gas","2013.0","Janssen Pharmaceutical Co",2019
"USA","Spring Mill Solar RES","USA0059987","1.1",38.7095,-86.4697,"Solar","2017.0","Hoosier Energy R E C  Inc",2019
"USA","Spring Street Solar 1 CSG","USA0061009","2.0",41.9425,-70.7664,"Solar","2017.0","Spring Street Solar 1  LLC",2019
"USA","Spring Valley Farm 2  LLC","USA0059593","5.0",36.3711,-78.4153,"Solar","2017.0","Spring Valley Farm 2  LLC",2019
"USA","Spring Valley Wind Project","USA0057192","150.0",39.1042,-114.4922,"Wind","2012.0","Pattern Operators LP",2019
"USA","Springbok Solar Farm 1","USA0059532","105.0",35.2492,-117.9553,"Solar","2016.0","62SK 8me  LLC",2019
"USA","Springbok Solar Farm 2","USA0059840","155.0",35.25,-117.9768,"Solar","2016.0","63SU 8me  LLC",2019
"USA","Springer Solar 1","USA0059560","1.0",36.3981,-104.5942,"Solar","2015.0","Springer Electric Coop  Inc",2019
"USA","Springfield (MN)","USA0002012","9.0",44.2395,-94.9763,"Oil","1997.3999999999999","Springfield Public Utils Comm - (MN)",2019
"USA","Springfield Power LLC","USA0010838","20.0",43.4429,-72.056,"Waste","1988.0","Springfield Power LLC",2019
"USA","Springfield Solar 1 LLC","USA0059110","4.9",37.2464,-93.1664,"Solar","2014.0","Springfield Solar 1 LLC",2019
"USA","Springfield Solar LLC","USA0059545","1.5",39.8939,-83.8056,"Solar","2012.0","Laurel Capital Partners",2019
"USA","Springfield Solar PV","USA0062072","4.0",42.1345,-72.5497,"Solar","2019.0","NSTAR Electric Company",2019
"USA","Springfield Solar Project","USA0061907","7.5",40.0321,-74.6474,"Solar","2018.0","NJR Clean Energy Ventures Corporation",2019
"USA","Springhill Gas Recovery Plant","USA0056522","4.8",30.9283,-85.4261,"Waste","2006.0000000000002","WM Renewable Energy LLC",2019
"USA","Springs Generating Station","USA0056144","40.0",33.9308,-117.2933,"Gas","2002.0","City of Riverside - (CA)",2019
"USA","Springview","USA0007771","3.0",42.8258,-99.7775,"Wind","2011.0","Bluestem LLC",2019
"USA","Springville Hydroelectric","USA0056125","1.0",34.2253,-119.0858,"Hydro","1994.0","Calleguas Mun Water District",2019
"USA","Spruce - WCMD - Creek","USA0063525","2.0",39.6718,-77.8233,"Solar","2015.0","GSRP",2019
"USA","Spruce - WCMD - Resh I","USA0063526","2.0",39.6818,-77.8015,"Solar","2016.0","GSRP",2019
"USA","Spruce - WCMD - Rubble I","USA0063524","2.0",39.6185,-77.8233,"Solar","2015.0","GSRP",2019
"USA","Spruce - WCMD - Rubble II","USA0063523","2.0",39.6214,-77.8254,"Solar","2015.0","GSRP",2019
"USA","Spruce Mountain WInd","USA0058026","20.0",44.4156,-70.5598,"Wind","2012.0","Spruce Mountain Wind LLC",2019
"USA","Spruce Ridge Gas Recovery","USA0057017","3.2",44.8158,-94.2489,"Waste","2008.7500000000002","WM Renewable Energy LLC",2019
"USA","Squa Pan Hydro Station","USA0001516","1.5",46.5565,-68.3255,"Hydro","1942.0","Algonquin Northern Maine",2019
"USA","St Bonifacius","USA0006824","61.2",44.905,-93.8208,"Oil","1978.0","Great River Energy",2019
"USA","St Croix Falls","USA0004011","23.2",45.4117,-92.6469,"Hydro","1916.603448275862","Northern States Power Co - Minnesota",2019
"USA","St Francis Energy Facility","USA0007604","506.6",36.5852,-90.1779,"Gas","2000.0","Associated Electric Coop  Inc",2019
"USA","St George Red Rock","USA0007080","14.0",37.1137,-113.5689,"Oil","1987.0","City of St George",2019
"USA","St James","USA0001929","12.0",43.9882,-94.6156,"Oil","2002.0","City of St James - (MN)",2019
"USA","St John","USA0001322","5.0",37.9953,-98.7602,"Oil","1981.8200000000002","City of St. John - (KS)",2019
"USA","St Johns Riverside Hospital","USA0062051","2.4000000000000004",40.9689,-73.8866,"Oil","1991.7916666666665","St Johns Riverside Hospital",2019
"USA","St Joseph Energy Center","USA0057794","780.0",41.699,-86.4797,"Gas","2018.0","St Joseph Energy Center LLC",2019
"USA","St Joseph Landfill Generating Station","USA0058024","1.6",39.6744,-94.7761,"Waste","2012.0","Evergy Missouri West",2019
"USA","St Lucie","USA0006045","2160.0",27.3486,-80.2464,"Nuclear","1979.5","Florida Power & Light Co",2019
"USA","St Marys IC","USA0006338","6.5",62.0515,-163.1726,"Oil","1999.9384615384615","Alaska Village Elec Coop  Inc",2019
"USA","St Stephen","USA0006789","84.0",33.4261,-79.93,"Hydro","1985.0","US Army Corps of Engineers",2019
"USA","St. Albans SPEED Project","USA0059445","2.0",44.7878,-73.0886,"Solar","2014.0","St. Albans Solar Partners  LLC",2019
"USA","St. Charles Power Plant","USA0056100","8.8",43.9742,-92.0597,"Oil","2004.9999999999998","City of St Charles - (MN)",2019
"USA","St. Charles Power Station (LA)","USA0060926","1000.0",30.01,-90.4608,"Gas","2019.0","Entergy Louisiana LLC",2019
"USA","St. Charles Solar","USA0062869","2.0",43.976,-92.032,"Solar","2019.0","Butter Solar  LLC",2019
"USA","St. Cloud Solar CSG","USA0061384","5.0",45.4774,-94.1213,"Solar","2018.0","Geronimo Energy",2019
"USA","St. Johns Episcopal Hospital","USA0062450","1.2",40.5987,-73.7535,"Oil","1997.5","St. Johns Episcopal Hospital",2019
"USA","St. Joseph Hospital","USA0062452","1.1",40.9288,-73.898,"Oil","1973.090909090909","St. Joseph Hospital (NY)",2019
"USA","St. Joseph's Solar  LLC CSG","USA0063555","1.0",42.1436,-71.9721,"Solar","2018.0","38 Degrees North  LLC",2019
"USA","St. Lawerence University - Sutton","USA0061579","2.0",43.9324,-75.8723,"Solar","2018.0","AES Distributed Energy",2019
"USA","St. Luke's Cornwall Hospital","USA0063546","1.7",41.5037,-74.0145,"Oil","2010.0","St. Luke's Cornwall Hospital - Newburgh",2019
"USA","St. Mary Clean Energy Center","USA0060610","58.2",29.6846,-91.4706,"Cogeneration","2019.0","Cleco Power LLC",2019
"USA","St. Mary's Hospital For Children","USA0063669","1.5",40.777,-73.7704,"Oil","2011.0","St. Mary's Hospital For Children",2019
"USA","St. Matthews Solar","USA0060293","10.2",33.6867,-80.7586,"Solar","2017.0","St. Matthews Solar  LLC",2019
"USA","St. Olaf StandBy Generators","USA0058996","4.1",44.4611,-93.1808,"Oil","1999.0000000000005","St. Olaf College",2019
"USA","St. Olaf Wind Turbine","USA0058995","1.6",44.4622,-93.1928,"Wind","2006.0000000000002","St. Olaf College",2019
"USA","St. Paul Intl Airport Red & Blue Parking","USA0059709","3.1999999999999997",44.88,-93.21,"Solar","2016.28125","Metropolitan Airports Commission",2019
"USA","St. Pauls Solar 1  LLC","USA0060396","4.9",34.7716,-78.9836,"Solar","2017.0","Cypress Creek Renewables",2019
"USA","St. Pauls Solar 2","USA0061156","5.0",34.7691,-78.981,"Solar","2017.0","CD Global Solar Holdings  LLC",2019
"USA","St.Joseph's Regional Medical Center","USA0063645","6.1",40.9026,-74.1656,"Oil","2007.393442622951","St.Joseph's Regional Medical Center",2019
"USA","Stafford MS Ground Mount Community Solar","USA0060880","2.0",41.964,-72.309,"Solar","2016.0","Town of Stafford  CT",2019
"USA","Stafford St 2 Community Solar","USA0061017","1.9",42.224,-71.8706,"Solar","2018.0","Stafford St Solar 2  LLC",2019
"USA","Stafford St Solar 1 CSG","USA0061016","2.0",42.224,-71.8706,"Solar","2018.0","Stafford St Solar 1  LLC",2019
"USA","Stafford St Solar 3 CSG","USA0061018","1.0",42.224,-71.8706,"Solar","2018.0","Stafford St Solar 3  LLC",2019
"USA","Stage Gulch Solar","USA0061791","1.0",38.2168,-122.5429,"Solar","2018.0","Stage Gulch Solar  LLC",2019
"USA","Stagecoach Solar","USA0059604","5.0",36.4147,-78.4597,"Solar","2015.0","Cypress Creek Renewables",2019
